data,question,answer
2012.02.14. , 저는 중학생아들을 둔 엄마입니다. 아이에게 요즘 중학생들이 많이 듣는 인강을 찾아서... 해준 중학생인강추천 이 자기한테 잘 맞지 않는지 인강을 제대로 듣질 않아서 몇 번... , 답변 저는 지금 인강을 듣고 있는 중학생인데요 저도 사실상 딱히 아직까지 무엇이 되고싶다 할만한게 아직 없어요..... 그래서 상당히 고민중인데 일단 공부를 열심히하자고... 
2005.12.13. , 보통 중학생의 평균은 몇인가요?? 보통으로 하는아이 평균 : 잘하는 아이 평균... 중학생의 보통평균만 말씀해주세요 3.중학생 수학보니까 정말 어렵던데요..(저한테는)... ," 답변 - 중학생이 되면, 많은 아이들이 입시학원, 그러니까... 입시학원 다녀서 공부 잘 하는 중학생 애들 중에... 보통 중학생의 평균은 몇인가요?? 보통으로 하는아이 평균... "
2007.11.25. , 제가 이제 고1 되는 시기에요 고등학교 진학문제요 제가 아르바이트를해서 부모님을 도우려구해요 지금은 중3인데 중3에 알맞는 알바좀 알려주세요 중학생... , 답변 마지막분 말씀처럼 공부하는게 도와드리는거같네요 .. 인생에서 기반을 닦는게 10대 20대가 중요한거같은데요 근시안적인것만 보지 마시구요 멀리 보세요 현재 잠깐... 
2020.06.03. , 저 중학생인데 공부 관련 질문이에요 제가 문제집 쎈을 푸는데요 하루에 몆장정도 풀어야 도움이 될까요 제가 하루에 1장 반씩 풀어서...적은건지 적으면 어느정도 풀어야... , 답변 상위권에 들고 싶으시다면 하루에 최소 10장은 어떠신지ㅎㅅㅎ 
2007.06.17. , 안녕하세요 현초등6학년인 예비중학생입니다 우선 질문부터드릴께요 제가 노는애가되고싶은데요 너무 심한애들처럼은아니구 그냥 살짝이요 1.중학교에가면 교복을입잖아요... , 답변 잘 노는게 그렇게 부러우세요? 그때 잘놀면 공부도 잘못하구 그래서 커서를 생각해보세요. 동창회가튼거할때 옛날이 아니고 동창회하는 그 지금이 중요해요. 지금... 
2009.03.25. ," 그래서 뒤지다 찾게된것이 '라미네이트'라는것인데요 자,질문하겟습니다... 하셧더라구요 중학생도 라미네이트 시술 해주는 치과 아시는데 잇으면 정보좀 알려주세요... ", 답변 1.할 수 있습니다. 그렇지만 크기를 작게하는 문제에서는 비추입니다. 2.작게 만든다는 것은 한정된 공간이기에 착시현상은 있을 수 있지만 근본적인 해결은 되지 못합니다.... 
2007.01.15. , 안녕하세요 저는 예비중학생 여자입니다.. 궁금한게 있어서 지식인에 질문을 두가지 아니 세가지올리겠습니다~ 선배님들께서 답변해주시면 감사하겠습니다. 1.처음보고... ," 답변 ,, 3.눈이 나빠서 안경을 쓰는데..중학생들은 어떤 안경테를 많이쓰고 다니나요? 뿔태나 반테 마니쓰고 다니는데;;;; 초딩때랑 다를꺼없어요 "
2004.08.20. ," 이제 거의 반년정도만 있으면 중학생이 될텐데 걱정이 많이 되네요-ㅁ- 내공이... 초등학교가 더 재미있나요?? 질문이 너무 많아서 죄송하고요, 성실하게 답변해주세요 ^ ^ "," 답변 1. 재 키가 150cm, 몸무게가 42kg ㅠㅠ 인데요, 중학교 교복 크게해야하나요? 몸에 맞게 해야하나요? ─▶ 교복을 3년동안 입을 것이니까 몸에 너무 딱 맞게 하시면 3년동안... "
2007.01.15. , 안녕하세요 2007년에 중학생이 되는 예비중입니다. 제가 언니가 없어서 중학교에 대해 잘 모르거등요 밑에 질문답변해주시면 감사하겠습니다. 1)선배들한테 인사할때 아는... , 답변 시내나가서 사시는게 좋을듯 하네요^^ 4) 사야할것들은 공책 펜 샤프 지우개 화이트 등등.. 필기구죠 중학생됫다고 딱히 살건 없어요 딱히 사야될건.. 그학교 체육복?-.- 
2006.06.09. , 그런데 그말이 사실인지알기위해 질문함니다.. 이건 중학생들에겐 답변하는게 누워서떡먹기겠져?? ^^ 그러니까 중학생여러분은 모두모두 일루와서 답변해주시길.. 내공은... , 답변 전 올해로 중 2 인데요 ㅋ 그러니까 친구들말로는 중학교들어가는방법이 희망하는 중학교3가지를 적어서 선생님께내고 학교에서 자기성적에따라 중학교를 학교에서 정해... 
2004.09.21. , 초짜인(-_-)제가 질문좀 하겠습니다.. ㅠ^ㅠ내공 꽤 많이걸었구용.. ㅇ^ㅇ아무리 귀찮아도 답변 꼭 해주시면!! 정말 감사하게씀당ㅠㅁ ㅠ.. 1. 중학생 가방에 꼬옥... , 답변 선후배 사이는 잘 모르겟고 칭구들사이는 처음이 중요합니다 5질문 중학생이 일기라~!ㅡ.ㅡ 않써요;; 6질문 얼굴이 않된다면 유머가 있으면 되고요 얼굴이 된다면 ㅎㅎ... 
2011.03.13. , <<(이 질문은 제가 생각해도 좀 바보같네요;;) 3. 제가 되도록이면 25만원 안팍의 기타를 사고싶은데(통기타나 클래식기타) 여자 중학생이 치기 좋은 기타 이름이랑... , 답변 네 안녕하세요 기타친지 2년이?다돼가는 중3학생입니다 한국말이 서툴어도 이해해주세요 ㅎㅎ;;미국에 살다와서 ㅠㅜ 일단 일렉기타/통기타/클라식기타 이렇개 3가지로... 
2008.02.04. ," 제가 예비 중학생인데요 제 머리가 완전 생머리라서 그기다가 머리가 디게 길거든요?,, 뒷머리가 8cm고 구렛이 귀밑 4cm이고 앞머리가 눈썹밑 6cm인데요,, 중딩되서... ", 답변 (선배들한테 찍히지않을까 걱정이되네요..) 두발규정을 미용실에가서 말하시는것두 괜찮구요.. 질문하실꺼 쪽지로 보내주세요~ ㅎㅎ 중학교생활 잘하세요~ 
2020.02.28. , 궁금하신것 질문 드리겠습니다 꼭 질문 부탁드립니다 1. 중학생인데 네이버 블로그로 수익낼수 있을까요? 2. 네이버 블로그로 수익을 어떻게 내야하나요 3. 네이버... , 답변 블로그 운영은 아마 학생이시면 힘들수도 있어여 업체들도 세금 신고를 해야 하구요 근데 하는곳도 있으니 여러군데 알아보셔야 하구 블로그 관리 방법은 교육 같은거 해줘요 
2007.06.12. , 안녕하세요 현초등6학년인 예비중학생입니다 우선 질문부터드릴께요 제가 노는애가되고싶은데요 너무 심한애들처럼은아니구 그냥 살짝이요 1.중학교에가면 교복을입잖아요... , 답변 아주 지랄들을해라 어린것들아... 노는게 그렇게 좋아보이든? 솔직히말하고보자 나 고3인데 노는애들? 그냥 학교에서 폼쫌 잡다가 공고상고가서 장사나 해서 일푼 몇천원씩... 
2007.12.27. , 피부안좋으면 로션바르면 안되는거에요??????? 질문 넘 많죠????????그래도 ㅎㅎㅎ *****그리고 뭐 중학생은 스킨 로션뭐 이런거만 쓰라는 분도 있던데 그런 답변은 싫어요***** ," 답변 1.비비크림은 여러가지를 복합해논거에요 파운데이션이라던가하는것들요, 학생피부엔 좋지않구, 파우더는 돌가루를 바른다생각하면되요 모공을 막고 해서 역시... "
2005.02.02. , 위 제목처럼 저는 예비 중학생입니다.. 중학생에 올라간다고 하니 막 떨리구 어떻게... 그럼 이제 질문합니다... ♤아 글구 저와 같튼 예비중이나 그 이하의 초딩들... , 답변 중학생 우선순위 영단어 같은것들 사서 외우세요. 그럼 중학교 들어가서 훨씬 더 유리해요 영어단어 많이 알아야 영어공부를 우선 더 잘 하거든요. 아직은 어리시니... 
2016.04.05. , 제가 중학생 남자인데 15만원 내로 살수있는 심플하고 가성비좋은시계 추천 부탁드립니다(전자시계 사절) , 답변 JEDIR 크로노그래프 시계를 추천드립니다. 사각다이얼의 멋스럽고 세련된 외관에 브라운 가죽스트랩과의 조화가 볼수록 매력적인데다 어떤스타일에도 두루 잘어울립니다.... 
2006.06.01. , 안녕하세요 ^^ ㅎ 예비중학생 질문을 몇개 드려보려고 합니다. 헤헤헤= ㅂ= ; 질문드리겠습니다. 1. 핸드폰♡ 제가 지금 쓰고 있는 핸드폰 모델이 IM 7700 이거든요 ^^ 스카이요.... , 답변 저 싸이하다가 랜덤홈피도 이분홈피들어갓는데요.ㅋㅋ 옷이쁘지않나요?ㅜㅜ 저는이런스타일좋아해서.... 아니라면죄송해요^^; www.cyworld.com/oio666oo857... 
2005.02.11. ," 이번에 새로 중학교를 들어가는 예비중학생 인데 제 위로 언니도 없구 주위에 잘... 이제 질문이 들어갑니다 , > ㅁ< 1 . 제가 배정받은 학교가 인천연수구쪽 함박중학교로... ", 답변 로즈 프리모?? 저는 처음 들어보는 이름인데.... 흠... 전 ...스쿨룩스. 추천해드립니다.. 저희동네두 스쿨룩스 새로 생겼는데.. 거의 품절 상태라고 하네요.. 새로 생긴데 많큼..... 
2019.06.03. , 이번여름방학에 공부좀 시키려고 학원을 알아보는중 중학생 기숙학원 있다고 하여 질문드립니다. 중학생 기숙학원 에대해 경험 하셨던분들의 추천 부탁드립니다. 단... , 답변 저도 몇년 전에 질문하신 분과 같은 고민을 했었읍니다. 마침 이웃집의 산만했던... 경험으로 중학생을 전문하는 학원을 수소문하고 정보를 수집했습니다. 학림원이라고...... 
2005.02.11. ," 이번에 새로 중학교를 들어가는 예비중학생 인데 제 위로 언니도 없구 주위에 잘... 이제 질문이 들어갑니다 , > ㅁ< 1 . 제가 배정받은 학교가 인천연수구쪽 함박중학교로... ", 답변 로즈 프리모?? 저는 처음 들어보는 이름인데.... 흠... 전 ...스쿨룩스. 추천해드립니다.. 저희동네두 스쿨룩스 새로 생겼는데.. 거의 품절 상태라고 하네요.. 새로 생긴데 많큼..... 
2008.10.27. , 내년에 중학교에 올라가는 예비중학생입니다. 중학교 올라갔을때의 질문좀 몇개 하겠습니다. 1. 중학교 과목은 몇개되나요? 2. 중학교가면 수업에 꼭 필기해야하나요?... , 답변 1. 국어 생활국어 수학 사회 국사 과학 영어 도덕 기술가정 한문 음악 컴퓨터 체육 미술 이정도입니다. 생활국어는 시험보기 후반에 국어 다 나가고 수업들어갑니다. 2.... 
2020.08.31. , 싶은데 질문에 답 좀 해주세요 !! 1. 그 흰색 옷 안에 입을 나시를 살려고 하는데 어디서 사는게 좋나요 ? 2. 중학생분들은 보통 어디서 옷 사시나요 ? 3. 제가 키도 작고... , 답변 중학생분들은 보통 어디서 옷 사시나요 ? > 제가 중학생때는 강남/부평/영등포 지하상가 가서 많이 샀지만.. 지금은 코로나로 위험할 수 있으니 인터넷 쇼핑을 추천... 
2008.09.04. , 전 중학생 1학년인데 사진보여주고 수락하면 소개팅 하게 되게되요....!! 근데 저는... ㅎㅎ ================================================================================== 이 질문 성실히... , 답변 1. 먼저 남자가 가르쳐 달라고 할때까지 기다리다가 안하면 헤어지기 전에 따세요 2. 네 괜찮습니다^^ 3. 한 넉넉잡아서 2만원정도요~ 4. 보통은 그런식으로 다하죠.. 5.... 
2008.01.29. , 이제 중학생 2학년이 되는 학생인데요 . 겨울방학이고해서 세벳돈좀 받으면... 질문이 너무많아 죄송합니다 ;; 정성껏 답변해주시면 추가 감사내공 꼭 드리겠습니다... , 답변 안녕하세요?? 저두 올해 중2가 되는데요~~~~ 여드름은 절대루 짜지마세요~~~~@!!! 아무것도 바르지 마시구요 ~~ 천연비누로 깨끗히 세수만 해주시구요!! 곪으면 피부과에가서... 
2020.06.02. , 안녕하세요 현제 중학생 2학년 입니다 먼저 L자로 안으면 저희 부모님은 다리 두개가 바닥에 딱 달라붙더라구요 근데 저는 L자로 앉으면 허벅지에서부터 시작해서 발목까지... ," 답변 운동이나 스트레칭이 필요한것 같아여! 저도 잘은 모르지만,조금이나마 도움이 되었으면 해용. "
2004.12.28. , 하나하나 질문할테니 답변해주시면 감사하겠습니다. 1. 교복은 교복점에 따라... 중학생이 되면 초등학교 때와는 달리 공부 무지하게 열심히 해야 한다고 했는데 맞아요?... , 답변 유난히 왕따에관한 질문이 많이시군요- ; 공부잘하고 잘난체하면 왕따 될수도있죠;... 중학생이 되면 초등학교 때와는 달리 공부 무지하게 열심히 해야 한다고 했는데... 
2019.06.03. , 이번여름방학에 공부좀 시키려고 학원을 알아보는중 중학생 기숙학원 있다고 하여 질문드립니다. 중학생 기숙학원 에대해 경험 하셨던분들의 추천 부탁드립니다. 단... , 답변 저도 몇년 전에 질문하신 분과 같은 고민을 했었읍니다. 마침 이웃집의 산만했던... 경험으로 중학생을 전문하는 학원을 수소문하고 정보를 수집했습니다. 학림원이라고...... 
2011.02.15. , 중학생때꼭필요한물건이나 사면좋을물건있으면 써주세요!^^ 8. 치마가 무릎위한 5cm정돈에 더줄이면안되겠죠? 이정도면 안걸리죠? 선배님들! 질문부탁드려요 ㅠㅠ... , 답변 그리고 제가 학교다닐때 약간 비비를 바르는데 중학생때 약간은 괜찮을까요?... 중학생때꼭필요한물건이나 사면좋을물건있으면 써주세요!^^ 손거울이나... 
2011.02.09. , (중학생 준비) -교과서 잇는거 다요 -국 수 사 과 문제집 추천 영어 !!도 -필요한 필기구들 -노트필기 하는법 (선생님이 칠판에 쓰는거 따라써도되는건가요??) 친절한... ," 답변 1. 공동 구매 별로 안 좋아요 제 친구도 공동구매 했다가 아이비에서 다시 사고 하복도 스마트에서 샀어요 공동 구매 싸긴 하지만 메이커(스마트,아이비,스쿨룩스,엘리트 등)... "
2020.02.24. , 답변 부탁드립니다~~ 질문정리 1. 불당동 중학생 초등학생 수학과외 영어과외 선생님 추천받아요 2. 업체 개인 어떤곳에서 수업을 받아야 좋은지 현실적인 답변두요!... ," 답변 저도 저희딸 과외때문에 여기저기 알아봤는데 처음에 딸이 학원에 보냈다가 학원은 영 싫어하고 과외로 바꿔봤는데요~~ 지금 과외샘 수업받고 있구 영어,수학 원리부터... "
